city,state_id,state_name
Mankato,MN,Minnesota
West Lafayette,IN,Indiana
Moorhead,MN,Minnesota
Cleveland Heights,OH,Ohio
North Lauderdale,FL,Florida
Fairfield,OH,Ohio
Sicklerville,NJ,New Jersey
Fond du Lac,WI,Wisconsin
Cutler Bay,FL,Florida
Rohnert Park,CA,California
Oakley,CA,California
Salem,MA,Massachusetts
Concord,NH,New Hampshire
Wilkes-Barre,PA,Pennsylvania
North Fort Myers,FL,Florida
El Centro,CA,California
Freeport,NY,New York
Saratoga Springs,UT,Utah
Oakland Park,FL,Florida
Columbia,TN,Tennessee
Greenacres,FL,Florida
Hicksville,NY,New York
Lompoc,CA,California
Trujillo Alto,PR,Puerto Rico
Lombard,IL,Illinois
Spanish Fork,UT,Utah
Linden,NJ,New Jersey
Waxahachie,TX,Texas
Pittsfield,MA,Massachusetts
Channelview,TX,Texas
Ormond Beach,FL,Florida
Newnan,GA,Georgia
Woodbridge,VA,Virginia
Holly Springs,NC,North Carolina
Danville,CA,California
Burke,VA,Virginia
Huber Heights,OH,Ohio
West Babylon,NY,New York
Delaware,OH,Ohio
Schertz,TX,Texas
North Miami Beach,FL,Florida
Woonsocket,RI,Rhode Island
Hollister,CA,California
Campbell,CA,California
Buffalo Grove,IL,Illinois
Edmonds,WA,Washington
Catonsville,MD,Maryland
Manassas,VA,Virginia
Vineyard,CA,California
Puyallup,WA,Washington
San Bruno,CA,California
Coachella,CA,California
Jefferson City,MO,Missouri
French Valley,CA,California
Midland,MI,Michigan
Beverly,MA,Massachusetts
Mableton,GA,Georgia
Danville,VA,Virginia
Moline,IL,Illinois
Bullhead City,AZ,Arizona
Peachtree Corners,GA,Georgia
Linton Hall,VA,Virginia
Coppell,TX,Texas
Annandale,VA,Virginia
Lebanon,TN,Tennessee
Altadena,CA,California
Land O' Lakes,FL,Florida
Grove City,OH,Ohio
Belleville,IL,Illinois
Post Falls,ID,Idaho
Marion,IA,Iowa
Fitchburg,MA,Massachusetts
Brookfield,WI,Wisconsin
Coram,NY,New York
Princeton,FL,Florida
Weslaco,TX,Texas
Shelton,CT,Connecticut
Marlborough,MA,Massachusetts
Milton,GA,Georgia
Rancho Palos Verdes,CA,California
Hallandale Beach,FL,Florida
Woburn,MA,Massachusetts
Brighton,CO,Colorado
Indian Trail,NC,North Carolina
Reynoldsburg,OH,Ohio
Romeoville,IL,Illinois
Maplewood,MN,Minnesota
Lynnwood,WA,Washington
Lancaster,OH,Ohio
Covington,KY,Kentucky
Mount Juliet,TN,Tennessee
Friendswood,TX,Texas
Germantown,TN,Tennessee
Lancaster,TX,Texas
Annapolis,MD,Maryland
Meadow Woods,FL,Florida
Westfield,MA,Massachusetts
Essex,MD,Maryland
Cedar Falls,IA,Iowa
Kearny,NJ,New Jersey
Bartlett,IL,Illinois
Woodlawn,MD,Maryland
DeKalb,IL,Illinois
Pine Bluff,AR,Arkansas
Crystal Lake,IL,Illinois
New Berlin,WI,Wisconsin
Lake Oswego,OR,Oregon
Findlay,OH,Ohio
Valley Stream,NY,New York
The Acreage,FL,Florida
Cottage Grove,MN,Minnesota
Cape Girardeau,MO,Missouri
Plant City,FL,Florida
Culver City,CA,California
Oviedo,FL,Florida
Hurst,TX,Texas
Hobbs,NM,New Mexico
Duncanville,TX,Texas
Waipahu,HI,Hawaii
Hutchinson,KS,Kansas
DeLand,FL,Florida
Fort Lee,NJ,New Jersey
Apache Junction,AZ,Arizona
Rexburg,ID,Idaho
Lincoln Park,MI,Michigan
Lake Stevens,WA,Washington
Severna Park,MD,Maryland
Issaquah,WA,Washington
Rosenberg,TX,Texas
Chelsea,MA,Massachusetts
Lakewood Ranch,FL,Florida
Carol Stream,IL,Illinois
Aventura,FL,Florida
West Fargo,ND,North Dakota
Bettendorf,IA,Iowa
Park Ridge,IL,Illinois
Greer,SC,South Carolina
Quincy,IL,Illinois
Grants Pass,OR,Oregon
Parkland,WA,Washington
Royal Palm Beach,FL,Florida
Warren,OH,Ohio
Streamwood,IL,Illinois
Roy,UT,Utah
Keizer,OR,Oregon
Owasso,OK,Oklahoma
Navarre,FL,Florida
Peachtree City,GA,Georgia
Menomonee Falls,WI,Wisconsin
La Vergne,TN,Tennessee
Prattville,AL,Alabama
Valrico,FL,Florida
San Gabriel,CA,California
Clinton,MD,Maryland
Vestavia Hills,AL,Alabama
Bell Gardens,CA,California
Security-Widefield,CO,Colorado
Stanton,CA,California
Westerville,OH,Ohio
Wheeling,IL,Illinois
Atlantic City,NJ,New Jersey
Phenix City,AL,Alabama
Calexico,CA,California
Winter Springs,FL,Florida
Urbana,IL,Illinois
Mechanicsville,VA,Virginia
La Quinta,CA,California
East Point,GA,Georgia
Georgetown,KY,Kentucky
Clovis,NM,New Mexico
Riviera Beach,FL,Florida
Hot Springs,AR,Arkansas
Sun City,AZ,Arizona
Adelanto,CA,California
Northglenn,CO,Colorado
Portage,IN,Indiana
Holyoke,MA,Massachusetts
Lewiston,ME,Maine
Tupelo,MS,Mississippi
Montclair,CA,California
Hilton Head Island,SC,South Carolina
Winchester,NV,Nevada
Rome,GA,Georgia
Central Islip,NY,New York
Fuquay-Varina,NC,North Carolina
Evans,GA,Georgia
New Albany,IN,Indiana
Bartlesville,OK,Oklahoma
Monrovia,CA,California
Pleasant Grove,UT,Utah
Carpentersville,IL,Illinois
Pacifica,CA,California
South Miami Heights,FL,Florida
Oregon City,OR,Oregon
La Puente,CA,California
Greenfield,WI,Wisconsin
Foothill Farms,CA,California
Mission Bend,TX,Texas
Tooele,UT,Utah
Estero,FL,Florida
Midlothian,TX,Texas
Cedar City,UT,Utah
Leavenworth,KS,Kansas
Copperas Cove,TX,Texas
Kearns,UT,Utah
Tucker,GA,Georgia
Wildomar,CA,California
Martinez,CA,California
Hanover Park,IL,Illinois
Muskogee,OK,Oklahoma
Oakton,VA,Virginia
Rock Island,IL,Illinois
Richfield,MN,Minnesota
La Presa,CA,California
South Valley,NM,New Mexico
Kiryas Joel,NY,New York
Hilliard,OH,Ohio
Beloit,WI,Wisconsin
Claremont,CA,California
Oak Creek,WI,Wisconsin
Sun Prairie,WI,Wisconsin
Elmont,NY,New York
Commack,NY,New York
Merrillville,IN,Indiana
Upper Arlington,OH,Ohio
Woodstock,GA,Georgia
Douglasville,GA,Georgia
Farmers Branch,TX,Texas
Socorro,TX,Texas
La Porte,TX,Texas
Dunedin,FL,Florida
North Ridgeville,OH,Ohio
Olney,MD,Maryland
San Luis,AZ,Arizona
Richmond West,FL,Florida
Randallstown,MD,Maryland
Moorpark,CA,California
Benton,AR,Arkansas
Kaneohe,HI,Hawaii
Lauderdale Lakes,FL,Florida
Windsor,CO,Colorado
Roseville,MN,Minnesota
El Mirage,AZ,Arizona
East Meadow,NY,New York
Parkland,FL,Florida
Plainfield,IN,Indiana
Norristown,PA,Pennsylvania
Inver Grove Heights,MN,Minnesota
Marion,OH,Ohio
Franklin,WI,Wisconsin
Temple City,CA,California
Midvale,UT,Utah
Salisbury,NC,North Carolina
Egypt Lake-Leto,FL,Florida
San Juan,TX,Texas
Carrollwood,FL,Florida
Owings Mills,MD,Maryland
Fruit Cove,FL,Florida
Monroe,NC,North Carolina
Richmond,IN,Indiana
Cookeville,TN,Tennessee
Richmond,KY,Kentucky
Kendall West,FL,Florida
Torrington,CT,Connecticut
Stockbridge,GA,Georgia
Springville,UT,Utah
Fair Oaks,VA,Virginia
Addison,IL,Illinois
Oswego,IL,Illinois
Gahanna,OH,Ohio
American Fork,UT,Utah
Brunswick,OH,Ohio
Hinesville,GA,Georgia
Watertown Town,MA,Massachusetts
Calumet City,IL,Illinois
Orangevale,CA,California
Wildwood,MO,Missouri
Oakville,MO,Missouri
Chillum,MD,Maryland
Redmond,OR,Oregon
Fair Lawn,NJ,New Jersey
Mason,OH,Ohio
West Hollywood,CA,California
Graham,WA,Washington
Golden Glades,FL,Florida
Sahuarita,AZ,Arizona
Prairieville,LA,Louisiana
San Juan Capistrano,CA,California
Pueblo West,CO,Colorado
Timberwood Park,TX,Texas
Oildale,CA,California
Butte,MT,Montana
University Place,WA,Washington
Long Beach,NY,New York
Merritt Island,FL,Florida
University City,MO,Missouri
Northbrook,IL,Illinois
Del Rio,TX,Texas
Canton,GA,Georgia
Manhattan Beach,CA,California
Prosper,TX,Texas
Manitowoc,WI,Wisconsin
Fairborn,OH,Ohio
McMinnville,OR,Oregon
Lewiston,ID,Idaho
Meridian,MS,Mississippi
College Park,MD,Maryland
Valparaiso,IN,Indiana
Goshen,IN,Indiana
Pleasant Hill,CA,California
Spanaway,WA,Washington
Stow,OH,Ohio
Westmont,CA,California
Pikesville,MD,Maryland
South Riding,VA,Virginia
Cooper City,FL,Florida
Montgomery Village,MD,Maryland
Dakota Ridge,CO,Colorado
Lufkin,TX,Texas
New City,NY,New York
San Dimas,CA,California
Crown Point,IN,Indiana
Westlake,OH,Ohio
Kearney,NE,Nebraska
Syracuse,UT,Utah
Eastpointe,MI,Michigan
Weatherford,TX,Texas
Woodridge,IL,Illinois
Kingman,AZ,Arizona
Leawood,KS,Kansas
Cibolo,TX,Texas
Deer Park,TX,Texas
Englewood,CO,Colorado
Walla Walla,WA,Washington
Statesboro,GA,Georgia
Uniondale,NY,New York
Alabaster,AL,Alabama
Kennesaw,GA,Georgia
Gadsden,AL,Alabama
Baldwin,NY,New York
Harker Heights,TX,Texas
Goldsboro,NC,North Carolina
Ken Caryl,CO,Colorado
Petersburg,VA,Virginia
Huntington Station,NY,New York
Gillette,WY,Wyoming
Chester,PA,Pennsylvania
West Little River,FL,Florida
Helena,MT,Montana
Bethel Park,PA,Pennsylvania
Martinez,GA,Georgia
East Lake,FL,Florida
Spring Valley,NY,New York
Cottonwood Heights,UT,Utah
Cleburne,TX,Texas
Foster City,CA,California
Canyon Lake,TX,Texas
Sherwood,AR,Arkansas
Clearfield,UT,Utah
Dana Point,CA,California
Rochester,NH,New Hampshire
Glendale Heights,IL,Illinois
Kaysville,UT,Utah
Bell,CA,California
Andover,MN,Minnesota
Brooklyn Center,MN,Minnesota
Desert Hot Springs,CA,California
Menlo Park,CA,California
Los Gatos,CA,California
St. Charles,IL,Illinois
Pasadena,MD,Maryland
Savage,MN,Minnesota
Lathrop,CA,California
Goleta,CA,California
Des Moines,WA,Washington
Garner,NC,North Carolina
Garfield,NJ,New Jersey
Fallbrook,CA,California
Florence,KY,Kentucky
Aiken,SC,South Carolina
Buenaventura Lakes,FL,Florida
Spring Valley,CA,California
Maryville,TN,Tennessee
Hutto,TX,Texas
Long Branch,NJ,New Jersey
Massillon,OH,Ohio
Wheat Ridge,CO,Colorado
O'Fallon,IL,Illinois
Elk Grove Village,IL,Illinois
Nacogdoches,TX,Texas
Oak Ridge,TN,Tennessee
North Olmsted,OH,Ohio
Fair Oaks,CA,California
Atwater,CA,California
Cornelius,NC,North Carolina
West Odessa,TX,Texas
Juneau,AK,Alaska
Duluth,GA,Georgia
Beverly Hills,CA,California
Opelika,AL,Alabama
Milford Mill,MD,Maryland
Pullman,WA,Washington
Erie,CO,Colorado
Oceanside,NY,New York
Marrero,LA,Louisiana
Laramie,WY,Wyoming
Carlsbad,NM,New Mexico
Pekin,IL,Illinois
Sun City Center,FL,Florida
Rome,NY,New York
Ithaca,NY,New York
Seguin,TX,Texas
San Pablo,CA,California
Dania Beach,FL,Florida
Lake Magdalene,FL,Florida
West Bend,WI,Wisconsin
Bethany,OR,Oregon
Bangor,ME,Maine
Naugatuck,CT,Connecticut
Mundelein,IL,Illinois
Nicholasville,KY,Kentucky
Middle River,MD,Maryland
Bel Air North,MD,Maryland
Fitchburg,WI,Wisconsin
New Bern,NC,North Carolina
Lakeside,FL,Florida
Shawnee,OK,Oklahoma
Centereach,NY,New York
Eagle,ID,Idaho
LaGrange,GA,Georgia
Zionsville,IN,Indiana
Bluffton,SC,South Carolina
Orcutt,CA,California
Bay Shore,NY,New York
Sterling,VA,Virginia
Holladay,UT,Utah
New Smyrna Beach,FL,Florida
Santa Paula,CA,California
Port Chester,NY,New York
Haines City,FL,Florida
SeaTac,WA,Washington
Lawndale,CA,California
Alamogordo,NM,New Mexico
Southlake,TX,Texas
North Royalton,OH,Ohio
Hopkinsville,KY,Kentucky
Northport,AL,Alabama
Bella Vista,AR,Arkansas
Laguna Hills,CA,California
Springfield,VA,Virginia
Ballwin,MO,Missouri
Sanford,NC,North Carolina
La Verne,CA,California
North Chicago,IL,Illinois
Westfield,NJ,New Jersey
Oakleaf Plantation,FL,Florida
Los Altos,CA,California
Miami Lakes,FL,Florida
Washington,UT,Utah
Banning,CA,California
West Falls Church,VA,Virginia
Lawrenceville,GA,Georgia
Eldersburg,MD,Maryland
Franklin Square,NY,New York
Burlingame,CA,California
Gurnee,IL,Illinois
Morrisville,NC,North Carolina
Ferry Pass,FL,Florida
Princeton,NJ,New Jersey
Liberty,MO,Missouri
Redan,GA,Georgia
Parkville,MD,Maryland
Chamblee,GA,Georgia
North Tonawanda,NY,New York
Saratoga,CA,California
Brownsburg,IN,Indiana
Newark,DE,Delaware
Granger,IN,Indiana
Niles,IL,Illinois
Highland Park,IL,Illinois
Middletown,NY,New York
Austintown,OH,Ohio
Summerlin South,NV,Nevada
Ruskin,FL,Florida
McDonough,GA,Georgia
Bowling Green,OH,Ohio
Drexel Hill,PA,Pennsylvania
Matthews,NC,North Carolina
Fridley,MN,Minnesota
Paragould,AR,Arkansas
Greenville,TX,Texas
Winter Park,FL,Florida
Algonquin,IL,Illinois
Hazleton,PA,Pennsylvania
Crofton,MD,Maryland
Gloucester,MA,Massachusetts
San Carlos,CA,California
Monterey,CA,California
Rahway,NJ,New Jersey
Atascadero,CA,California
Orchards,WA,Washington
Galesburg,IL,Illinois
Hobart,IN,Indiana
Schererville,IN,Indiana
Central,LA,Louisiana
Laurel,MD,Maryland
Raytown,MO,Missouri
Anderson,SC,South Carolina
Southgate,MI,Michigan
Burton,MI,Michigan
Melrose,MA,Massachusetts
Magna,UT,Utah
Casselberry,FL,Florida
San Lorenzo,CA,California
Eastern Goleta Valley,CA,California
Bixby,OK,Oklahoma
Oak Park,MI,Michigan
Garfield Heights,OH,Ohio
Vero Beach South,FL,Florida
Fleming Island,FL,Florida
Texarkana,AR,Arkansas
Englewood,NJ,New Jersey
Fountain,CO,Colorado
Kirkwood,MO,Missouri
Jacksonville,AR,Arkansas
Harrison,NY,New York
Clarksburg,MD,Maryland
Suisun City,CA,California
Statesville,NC,North Carolina
East Palo Alto,CA,California
Mehlville,MO,Missouri
Easton,PA,Pennsylvania
Sachse,TX,Texas
East Lake-Orient Park,FL,Florida
Russellville,AR,Arkansas
Independence,KY,Kentucky
Shaker Heights,OH,Ohio
Enterprise,AL,Alabama
Jeffersontown,KY,Kentucky
Perry Hall,MD,Maryland
Lake in the Hills,IL,Illinois
Greenville,MS,Mississippi
Burbank,IL,Illinois
Golden Gate,FL,Florida
Converse,TX,Texas
Twentynine Palms,CA,California
Daphne,AL,Alabama
Danville,IL,Illinois
Northampton,MA,Massachusetts
Carney,MD,Maryland
East Niles,CA,California
Temescal Valley,CA,California
Forest Hills,MI,Michigan
Laplace,LA,Louisiana
Frankfort,KY,Kentucky
Lansing,IL,Illinois
Madison Heights,MI,Michigan
Jamestown,NY,New York
Monroeville,PA,Pennsylvania
Apollo Beach,FL,Florida
Aberdeen,SD,South Dakota
Fort Mill,SC,South Carolina
Rockledge,FL,Florida
Glen Ellyn,IL,Illinois
Bergenfield,NJ,New Jersey
Fortuna Foothills,AZ,Arizona
Forney,TX,Texas
Eagle Pass,TX,Texas
Short Pump,VA,Virginia
Citrus Park,FL,Florida
Chaska,MN,Minnesota
Ridgecrest,CA,California
Allen Park,MI,Michigan
Maple Valley,WA,Washington
Oakdale,MN,Minnesota
Glen Cove,NY,New York
Ramsey,MN,Minnesota
Crestview,FL,Florida
Clayton,NC,North Carolina
Tysons,VA,Virginia
Henderson,KY,Kentucky
Maryland Heights,MO,Missouri
Williston,ND,North Dakota
New Iberia,LA,Louisiana
Lake Jackson,TX,Texas
Huntley,IL,Illinois
Walnut,CA,California
Prior Lake,MN,Minnesota
Hamtramck,MI,Michigan
Shirley,NY,New York
Monsey,NY,New York
Garden City,KS,Kansas
Madison,MS,Mississippi
McHenry,IL,Illinois
Reisterstown,MD,Maryland
South Laurel,MD,Maryland
Tualatin,OR,Oregon
Alvin,TX,Texas
Homewood,AL,Alabama
Mount Pleasant,WI,Wisconsin
Dodge City,KS,Kansas
West Melbourne,FL,Florida
Drexel Heights,AZ,Arizona
Williamsport,PA,Pennsylvania
Lochearn,MD,Maryland
Silver Springs Shores,FL,Florida
Ilchester,MD,Maryland
Wilmette,IL,Illinois
Belmont,CA,California
Mililani Town,HI,Hawaii
Marshalltown,IA,Iowa
Lemon Grove,CA,California
Athens,AL,Alabama
Pearl,MS,Mississippi
New Lenox,IL,Illinois
Kernersville,NC,North Carolina
Millville,NJ,New Jersey
Clinton,MS,Mississippi
Neenah,WI,Wisconsin
Marion,IN,Indiana
Green,OH,Ohio
Asheboro,NC,North Carolina
Deer Park,NY,New York
Fremont,NE,Nebraska
Union City,GA,Georgia
Thomasville,NC,North Carolina
Pooler,GA,Georgia
Wright,FL,Florida
New London,CT,Connecticut
Kent,OH,Ohio
Balch Springs,TX,Texas
Celina,TX,Texas
Mason City,IA,Iowa
Lindenhurst,NY,New York
Gladstone,MO,Missouri
Kahului,HI,Hawaii
West Linn,OR,Oregon
Carrollton,GA,Georgia
Lemoore,CA,California
Wooster,OH,Ohio
Sun City West,AZ,Arizona
Fulshear,TX,Texas
Waukee,IA,Iowa
Mint Hill,NC,North Carolina
Chicago Heights,IL,Illinois
Brawley,CA,California
Temple Terrace,FL,Florida
Leisure City,FL,Florida
Garden City,MI,Michigan
Paducah,KY,Kentucky
Oak Forest,IL,Illinois
Plum,PA,Pennsylvania
Palm Springs,FL,Florida
Benicia,CA,California
Woodburn,OR,Oregon
Kalispell,MT,Montana
South Portland,ME,Maine
Camas,WA,Washington
Vernon Hills,IL,Illinois
Ewa Gentry,HI,Hawaii
Cabot,AR,Arkansas
Lutz,FL,Florida
Batavia,IL,Illinois
Shoreview,MN,Minnesota
Keystone,FL,Florida
Palm River-Clair Mel,FL,Florida
Troy,OH,Ohio
Wheeling,WV,West Virginia
Granite City,IL,Illinois
Horn Lake,MS,Mississippi
West Islip,NY,New York
Superior,WI,Wisconsin
Edwardsville,IL,Illinois
Marysville,OH,Ohio
Jenks,OK,Oklahoma
Tumwater,WA,Washington
Sanger,CA,California
Rosemount,MN,Minnesota
Paramus,NJ,New Jersey
Auburn,NY,New York
Venice,FL,Florida
Owatonna,MN,Minnesota
Forest Grove,OR,Oregon
Carolina Forest,SC,South Carolina
Elk River,MN,Minnesota
Elmira,NY,New York
Woodstock,IL,Illinois
Leland,NC,North Carolina
Eureka,CA,California
South Pasadena,CA,California
South Salt Lake,UT,Utah
Holbrook,NY,New York
Plainview,NY,New York
Hercules,CA,California
Lockport,IL,Illinois
Wasco,CA,California
Wilsonville,OR,Oregon
Elkridge,MD,Maryland
Fairland,MD,Maryland
Trussville,AL,Alabama
Windsor,CA,California
Austin,MN,Minnesota
East Chicago,IN,Indiana
Ives Estates,FL,Florida
Oxford,MS,Mississippi
Conway,SC,South Carolina
Ridgewood,NJ,New Jersey
Medina,OH,Ohio
North Tustin,CA,California
Cave Spring,VA,Virginia
Chanhassen,MN,Minnesota
Franklin,IN,Indiana
Winona,MN,Minnesota
Norfolk,NE,Nebraska
Florence,AZ,Arizona
Kuna,ID,Idaho
Lodi,NJ,New Jersey
Fish Hawk,FL,Florida
Colleyville,TX,Texas
Imperial Beach,CA,California
Moscow,ID,Idaho
Ballenger Creek,MD,Maryland
Terrytown,LA,Louisiana
Fort Washington,MD,Maryland
Key West,FL,Florida
Grandview,MO,Missouri
Derby,KS,Kansas
Fort Hood,TX,Texas
El Cerrito,CA,California
Rockville Centre,NY,New York
Staunton,VA,Virginia
Sebastian,FL,Florida
Allendale,MI,Michigan
Palm City,FL,Florida
Columbine,CO,Colorado
Medford,NY,New York
Galt,CA,California
Bessemer,AL,Alabama
Pace,FL,Florida
Immokalee,FL,Florida
Newberg,OR,Oregon
Starkville,MS,Mississippi
Inkster,MI,Michigan
Moses Lake,WA,Washington
South Bradenton,FL,Florida
Nocatee,FL,Florida
Cliffside Park,NJ,New Jersey
Happy Valley,OR,Oregon
Xenia,OH,Ohio
Tarpon Springs,FL,Florida
Okemos,MI,Michigan
Stevens Point,WI,Wisconsin
Peekskill,NY,New York
Salem,VA,Virginia
Mill Creek East,WA,Washington
West Whittier-Los Nietos,CA,California
Bailey's Crossroads,VA,Virginia
Avon Lake,OH,Ohio
Reedley,CA,California
West Chicago,IL,Illinois
Northdale,FL,Florida
De Pere,WI,Wisconsin
Ottumwa,IA,Iowa
Brandon,MS,Mississippi
Denison,TX,Texas
Corsicana,TX,Texas
Caledonia,WI,Wisconsin
Sugar Hill,GA,Georgia
Mercer Island,WA,Washington
Lafayette,CA,California
Holt,MI,Michigan
Mequon,WI,Wisconsin
Dickinson,ND,North Dakota
Hazelwood,MO,Missouri
Norco,CA,California
North Laurel,MD,Maryland
Walker,MI,Michigan
Dinuba,CA,California
Barstow,CA,California
Carteret,NJ,New Jersey
Edgewood,MD,Maryland
Muskego,WI,Wisconsin
Simpsonville,SC,South Carolina
Mountain House,CA,California
University Park,TX,Texas
Avon,OH,Ohio
Perrysburg,OH,Ohio
Kingsville,TX,Texas
Bellview,FL,Florida
Dix Hills,NY,New York
Newport,RI,Rhode Island
King of Prussia,PA,Pennsylvania
Loma Linda,CA,California
Hastings,NE,Nebraska
Norton Shores,MI,Michigan
Barberton,OH,Ohio
Romulus,MI,Michigan
Farmington,UT,Utah
North Augusta,SC,South Carolina
Auburn Hills,MI,Michigan
Riverbank,CA,California
Seal Beach,CA,California
Westchase,FL,Florida
Centerville,OH,Ohio
Yukon,OK,Oklahoma
Pecan Grove,TX,Texas
Fort Dodge,IA,Iowa
Big Spring,TX,Texas
Ardmore,OK,Oklahoma
Sandusky,OH,Ohio
Zanesville,OH,Ohio
Morton Grove,IL,Illinois
Paris,TX,Texas
San Benito,TX,Texas
Suitland,MD,Maryland
Cloverleaf,TX,Texas
Socastee,SC,South Carolina
Belton,MO,Missouri
Port St. John,FL,Florida
Bainbridge Island,WA,Washington
Maywood,CA,California
Wyandotte,MI,Michigan
Selma,CA,California
Watertown,NY,New York
Greenbelt,MD,Maryland
Landover,MD,Maryland
Ridgeland,MS,Mississippi
Kerrville,TX,Texas
Herndon,VA,Virginia
Homer Glen,IL,Illinois
Melrose Park,IL,Illinois
Belvidere,IL,Illinois
Pelham,AL,Alabama
World Golf Village,FL,Florida
Fairfax,VA,Virginia
Soledad,CA,California
Decatur,GA,Georgia
Saginaw,TX,Texas
Zion,IL,Illinois
Faribault,MN,Minnesota
Riverside,OH,Ohio
Benbrook,TX,Texas
Clinton,IA,Iowa
Oak Harbor,WA,Washington
Oak Ridge,FL,Florida
Ponca City,OK,Oklahoma
Bloomington,CA,California
Farragut,TN,Tennessee
Greenfield,IN,Indiana
Patterson,CA,California
Wadsworth,OH,Ohio
Auburn,ME,Maine
Mandan,ND,North Dakota
Palmetto Bay,FL,Florida
South Plainfield,NJ,New Jersey
Frederickson,WA,Washington
Westmont,IL,Illinois
Johnston,IA,Iowa
Columbus,NE,Nebraska
Liberty Triangle,FL,Florida
West Memphis,AR,Arkansas
Lexington,SC,South Carolina
Nixa,MO,Missouri
Collinsville,IL,Illinois
Shelbyville,TN,Tennessee
Wekiwa Springs,FL,Florida
Emporia,KS,Kansas
Fresno,TX,Texas
Middletown,DE,Delaware
Bay Point,CA,California
Papillion,NE,Nebraska
Coral Terrace,FL,Florida
White Bear Lake,MN,Minnesota
Gardner,KS,Kansas
Brambleton,VA,Virginia
North Potomac,MD,Maryland
South Elgin,IL,Illinois
Elmwood Park,IL,Illinois
Rolling Meadows,IL,Illinois
Bloomingdale,FL,Florida
Solon,OH,Ohio
Kingston,NY,New York
Easley,SC,South Carolina
Willoughby,OH,Ohio
Katy,TX,Texas
Arnold,MD,Maryland
Somerset,NJ,New Jersey
Raymore,MO,Missouri
Pickerington,OH,Ohio
Burlington,IA,Iowa
Bayonet Point,FL,Florida
Roseburg,OR,Oregon
Webster Groves,MO,Missouri
Belton,TX,Texas
Fountain Hills,AZ,Arizona
Highland,IN,Indiana
Chantilly,VA,Virginia
Munster,IN,Indiana
San Fernando,CA,California
Brookings,SD,South Dakota
Taylors,SC,South Carolina
Farmington,MN,Minnesota
North Lynnwood,WA,Washington
Griffin,GA,Georgia
Marshall,TX,Texas
Freeport,IL,Illinois
Fernley,NV,Nevada
Cartersville,GA,Georgia
Columbus,MS,Mississippi
Ladera Ranch,CA,California
Jacksonville Beach,FL,Florida
Kenmore,WA,Washington
Eustis,FL,Florida
Muscatine,IA,Iowa
Van Buren,AR,Arkansas
East San Gabriel,CA,California
Chester,VA,Virginia
Clinton,UT,Utah
Eastmont,WA,Washington
Champlin,MN,Minnesota
Rosemont,CA,California
Cherry Hill,VA,Virginia
Brent,FL,Florida
Blue Island,IL,Illinois
Lisle,IL,Illinois
Pottstown,PA,Pennsylvania
Glassboro,NJ,New Jersey
Fairhope,AL,Alabama
Maple Heights,OH,Ohio
Watauga,TX,Texas
Copiague,NY,New York
Edgewater,FL,Florida
Waverly,MI,Michigan
Union Hill-Novelty Hill,WA,Washington
Cockeysville,MD,Maryland
North Salt Lake,UT,Utah
Rock Springs,WY,Wyoming
Linda,CA,California
Athens,OH,Ohio
Loves Park,IL,Illinois
Maywood,IL,Illinois
Cottage Lake,WA,Washington
Oakdale,CA,California
Jasmine Estates,FL,Florida
Searcy,AR,Arkansas
Hazel Dell,WA,Washington
Horizon City,TX,Texas
Trotwood,OH,Ohio
Ensley,FL,Florida
Kapolei,HI,Hawaii
North Platte,NE,Nebraska
Hudson,OH,Ohio
Radcliff,KY,Kentucky
Hopewell,VA,Virginia
Prairie Village,KS,Kansas
Keene,NH,New Hampshire
